speaker_id,speaker_name,country,political_group_raw,national_party_raw
197672,Eugen TOMAC,http://publications.europa.eu/resource/authority/country/ROU,,
124691,Costas MAVRIDES,http://publications.europa.eu/resource/authority/country/CYP,,
124884,Kosma ZŁOTOWSKI,http://publications.europa.eu/resource/authority/country/POL,,
204733,Dorien ROOKMAKER,http://publications.europa.eu/resource/authority/country/NLD,,
250918,François THIOLLET,http://publications.europa.eu/resource/authority/country/FRA,,
125038,Maite PAGAZAURTUNDÚA,http://publications.europa.eu/resource/authority/country/ESP,,
132191,Gunnar BECK,http://publications.europa.eu/resource/authority/country/DEU,,
840,Charles GOERENS,http://publications.europa.eu/resource/authority/country/LUX,,
197462,Erik MARQUARDT,http://publications.europa.eu/resource/authority/country/DEU,,
197578,Silvia SARDONE,http://publications.europa.eu/resource/authority/country/ITA,,
96922,Izaskun BILBAO BARANDICA,http://publications.europa.eu/resource/authority/country/ESP,,
197831,Hermann TERTSCH,http://publications.europa.eu/resource/authority/country/ESP,,
197777,Leopoldo LÓPEZ GIL,http://publications.europa.eu/resource/authority/country/ESP,,
28347,Javier MORENO SÁNCHEZ,http://publications.europa.eu/resource/authority/country/ESP,,
197467,Geert BOURGEOIS,http://publications.europa.eu/resource/authority/country/BEL,,
135511,Valérie HAYER,http://publications.europa.eu/resource/authority/country/FRA,,
208722,Sara MATTHIEU,http://publications.europa.eu/resource/authority/country/BEL,,
185771,Tom VANDENDRIESSCHE,http://publications.europa.eu/resource/authority/country/BEL,,
129164,Tom VANDENKENDELAERE,http://publications.europa.eu/resource/authority/country/BEL,,
197493,Jaak MADISON,http://publications.europa.eu/resource/authority/country/EST,,
197763,Milan UHRÍK,http://publications.europa.eu/resource/authority/country/SVK,,
197840,Rasa JUKNEVIČIENĖ,http://publications.europa.eu/resource/authority/country/LTU,,
97058,Guy VERHOFSTADT,http://publications.europa.eu/resource/authority/country/BEL,,
124785,Maria GRAPINI,http://publications.europa.eu/resource/authority/country/ROU,,
197538,Beata MAZUREK,http://publications.europa.eu/resource/authority/country/POL,,
86793,Anna CAVAZZINI,http://publications.europa.eu/resource/authority/country/DEU,,
96808,Pablo ARIAS ECHEVERRÍA,http://publications.europa.eu/resource/authority/country/ESP,,
197526,Martin HLAVÁČEK,http://publications.europa.eu/resource/authority/country/CZE,,
202036,Sunčana GLAVAK,http://publications.europa.eu/resource/authority/country/HRV,,
96780,Monika HOHLMEIER,http://publications.europa.eu/resource/authority/country/DEU,,
106936,Daniel FREUND,http://publications.europa.eu/resource/authority/country/DEU,,
124985,Luke Ming FLANAGAN,http://publications.europa.eu/resource/authority/country/IRL,,
197742,Isabel GARCÍA MUÑOZ,http://publications.europa.eu/resource/authority/country/ESP,,
124771,Dominique BILDE,http://publications.europa.eu/resource/authority/country/FRA,,
197595,Anna Júlia DONÁTH,http://publications.europa.eu/resource/authority/country/HUN,,
197584,Sándor RÓNAI,http://publications.europa.eu/resource/authority/country/HUN,,
28399,Antonio LÓPEZ-ISTÚRIZ WHITE,http://publications.europa.eu/resource/authority/country/ESP,,
197619,Sabrina PIGNEDOLI,http://publications.europa.eu/resource/authority/country/ITA,,
197695,Anna-Michelle ASIMAKOPOULOU,http://publications.europa.eu/resource/authority/country/GRC,,
197511,Salima YENBOU,http://publications.europa.eu/resource/authority/country/FRA,,
197818,Billy KELLEHER,http://publications.europa.eu/resource/authority/country/IRL,,
239271,Eleni STAVROU,http://publications.europa.eu/resource/authority/country/CYP,,
197662,Vangelis MEIMARAKIS,http://publications.europa.eu/resource/authority/country/GRC,,
213330,Ernő SCHALLER-BAROSS,http://publications.europa.eu/resource/authority/country/HUN,,
197626,Hervé JUVIN,http://publications.europa.eu/resource/authority/country/FRA,,
190464,Thomas WAITZ,http://publications.europa.eu/resource/authority/country/AUT,,
197836,Alexander ALEXANDROV YORDANOV,http://publications.europa.eu/resource/authority/country/BGR,,
129073,Urmas PAET,http://publications.europa.eu/resource/authority/country/EST,,
197687,Philippe OLIVIER,http://publications.europa.eu/resource/authority/country/FRA,,
197719,Cristina MAESTRE,http://publications.europa.eu/resource/authority/country/ESP,,
197519,Beata KEMPA,http://publications.europa.eu/resource/authority/country/POL,,
28346,Mercedes BRESSO,http://publications.europa.eu/resource/authority/country/ITA,,
234344,Max ORVILLE,http://publications.europa.eu/resource/authority/country/FRA,,
96750,François ALFONSI,http://publications.europa.eu/resource/authority/country/FRA,,
247737,Ana COLLADO JIMÉNEZ,http://publications.europa.eu/resource/authority/country/ESP,,
197765,Peter POLLÁK,http://publications.europa.eu/resource/authority/country/SVK,,
237465,Matthias ECKE,http://publications.europa.eu/resource/authority/country/DEU,,
237224,João ALBUQUERQUE,http://publications.europa.eu/resource/authority/country/PRT,,
197828,Manu PINEDA,http://publications.europa.eu/resource/authority/country/ESP,,
197580,Isabella TOVAGLIERI,http://publications.europa.eu/resource/authority/country/ITA,,
37656,,,,
28586,Dimitrios PAPADIMOULIS,http://publications.europa.eu/resource/authority/country/GRC,,
28288,Jan OLBRYCHT,http://publications.europa.eu/resource/authority/country/POL,,
197496,Marek BELKA,http://publications.europa.eu/resource/authority/country/POL,,
197448,Rasmus ANDRESEN,http://publications.europa.eu/resource/authority/country/DEU,,
96991,Eider GARDIAZABAL RUBIAL,http://publications.europa.eu/resource/authority/country/ESP,,
197772,Tineke STRIK,http://publications.europa.eu/resource/authority/country/NLD,,
124715,György HÖLVÉNYI,http://publications.europa.eu/resource/authority/country/HUN,,
197433,Katarina BARLEY,http://publications.europa.eu/resource/authority/country/DEU,,
197588,Katalin CSEH,http://publications.europa.eu/resource/authority/country/HUN,,
218347,Thijs REUTEN,http://publications.europa.eu/resource/authority/country/NLD,,
197452,Klemen GROŠELJ,http://publications.europa.eu/resource/authority/country/SVN,,
96787,Herbert DORFMANN,http://publications.europa.eu/resource/authority/country/ITA,,
125045,Clara AGUILERA,http://publications.europa.eu/resource/authority/country/ESP,,
185619,Tiemo WÖLKEN,http://publications.europa.eu/resource/authority/country/DEU,,
197848,Atidzhe ALIEVA-VELI,http://publications.europa.eu/resource/authority/country/BGR,,
197754,Sandra PEREIRA,http://publications.europa.eu/resource/authority/country/PRT,,
199996,Isabel CARVALHAIS,http://publications.europa.eu/resource/authority/country/PRT,,
197498,Robert BIEDROŃ,http://publications.europa.eu/resource/authority/country/POL,,
197516,Patryk JAKI,http://publications.europa.eu/resource/authority/country/POL,,
197415,Niyazi KIZILYÜREK,http://publications.europa.eu/resource/authority/country/CYP,,
197556,Ivan DAVID,http://publications.europa.eu/resource/authority/country/CZE,,
38511,Georg MAYER,http://publications.europa.eu/resource/authority/country/AUT,,
197786,Susanna CECCARDI,http://publications.europa.eu/resource/authority/country/ITA,,
197829,Jorge BUXADÉ VILLALBA,http://publications.europa.eu/resource/authority/country/ESP,,
204421,Jean-Lin LACAPELLE,http://publications.europa.eu/resource/authority/country/FRA,,
209091,Cyrus ENGERER,http://publications.europa.eu/resource/authority/country/MLT,,
197701,Konstantinos ARVANITIS,http://publications.europa.eu/resource/authority/country/GRC,,
23816,András GYÜRK,http://publications.europa.eu/resource/authority/country/HUN,,
197718,Nicolás GONZÁLEZ CASARES,http://publications.europa.eu/resource/authority/country/ESP,,
125004,Franc BOGOVIČ,http://publications.europa.eu/resource/authority/country/SVN,,
204414,Margarita DE LA PISA CARRIÓN,http://publications.europa.eu/resource/authority/country/ESP,,
28141,Lívia JÁRÓKA,http://publications.europa.eu/resource/authority/country/HUN,,
197391,Heléne FRITZON,http://publications.europa.eu/resource/authority/country/SWE,,
205452,Chris MACMANUS,http://publications.europa.eu/resource/authority/country/IRL,,
197795,Mario FURORE,http://publications.europa.eu/resource/authority/country/ITA,,
197582,Gianna GANCIA,http://publications.europa.eu/resource/authority/country/ITA,,
96681,Vilija BLINKEVIČIŪTĖ,http://publications.europa.eu/resource/authority/country/LTU,,
243979,Francesca PEPPUCCI,http://publications.europa.eu/resource/authority/country/ITA,,
197549,Markéta GREGOROVÁ,http://publications.europa.eu/resource/authority/country/CZE,,
197459,Pierrette HERZBERGER-FOFANA,http://publications.europa.eu/resource/authority/country/DEU,,
124780,Marco ZANNI,http://publications.europa.eu/resource/authority/country/ITA,,
131580,Jordan BARDELLA,http://publications.europa.eu/resource/authority/country/FRA,,
2323,Rainer WIELAND,http://publications.europa.eu/resource/authority/country/DEU,,
124992,Malin BJÖRK,http://publications.europa.eu/resource/authority/country/SWE,,
239258,Maria Angela DANZÌ,http://publications.europa.eu/resource/authority/country/ITA,,
38398,Esther DE LANGE,http://publications.europa.eu/resource/authority/country/NLD,,
197506,Caroline ROOSE,http://publications.europa.eu/resource/authority/country/BEL,,
197449,Michael BLOSS,http://publications.europa.eu/resource/authority/country/DEU,,
197544,Elżbieta RAFALSKA,http://publications.europa.eu/resource/authority/country/POL,,
197419,Valter FLEGO,http://publications.europa.eu/resource/authority/country/HRV,,
197721,César LUENA,http://publications.europa.eu/resource/authority/country/ESP,,
96852,Cornelia ERNST,http://publications.europa.eu/resource/authority/country/DEU,,
197518,Krzysztof JURGIEL,http://publications.europa.eu/resource/authority/country/POL,,
239256,Paola GHIDONI,http://publications.europa.eu/resource/authority/country/ITA,,
198096,Mazaly AGUILAR,http://publications.europa.eu/resource/authority/country/ESP,,
197572,Anna ZALEWSKA,http://publications.europa.eu/resource/authority/country/POL,,
23784,Janusz WOJCIECHOWSKI,http://publications.europa.eu/resource/authority/country/POL,,
197699,Elena KOUNTOURA,http://publications.europa.eu/resource/authority/country/GRC,,
249603,Martine KEMP,http://publications.europa.eu/resource/authority/country/LUX,,
197849,Andrey SLABAKOV,http://publications.europa.eu/resource/authority/country/BGR,,
96952,Sylvie GUILLAUME,http://publications.europa.eu/resource/authority/country/FRA,,
250235,Witold PAHL,http://publications.europa.eu/resource/authority/country/POL,,
197531,Gwendoline DELBOS-CORFIELD,http://publications.europa.eu/resource/authority/country/FRA,,
197447,Irena JOVEVA,http://publications.europa.eu/resource/authority/country/SVN,,
197743,Petros KOKKALIS,http://publications.europa.eu/resource/authority/country/GRC,,
197525,Ewa KOPACZ,http://publications.europa.eu/resource/authority/country/POL,,
101585,Niels FUGLSANG,http://publications.europa.eu/resource/authority/country/DNK,,
197845,Tsvetelina PENKOVA,http://publications.europa.eu/resource/authority/country/BGR,,
124831,Isabella ADINOLFI,http://publications.europa.eu/resource/authority/country/ITA,,
122978,Alicia HOMS GINEL,http://publications.europa.eu/resource/authority/country/ESP,,
237320,Eva-Maria Alexandrova POPTCHEVA,http://publications.europa.eu/resource/authority/country/BGR,,
4344,María Soraya RODRÍGUEZ RAMOS,http://publications.europa.eu/resource/authority/country/ESP,,
197682,Hannes HEIDE,http://publications.europa.eu/resource/authority/country/AUT,,
197618,Elisabetta GUALMINI,http://publications.europa.eu/resource/authority/country/ITA,,
198063,Márton GYÖNGYÖSI,http://publications.europa.eu/resource/authority/country/HUN,,
96932,Birgit SIPPEL,http://publications.europa.eu/resource/authority/country/DEU,,
197534,François-Xavier BELLAMY,http://publications.europa.eu/resource/authority/country/FRA,,
197427,Marlene MORTLER,http://publications.europa.eu/resource/authority/country/DEU,,
96761,Axel VOSS,http://publications.europa.eu/resource/authority/country/DEU,,
197863,Maria WALSH,http://publications.europa.eu/resource/authority/country/IRL,,
197738,Lídia PEREIRA,http://publications.europa.eu/resource/authority/country/PRT,,
197782,Mohammed CHAHIM,http://publications.europa.eu/resource/authority/country/NLD,,
125012,Daniel BUDA,http://publications.europa.eu/resource/authority/country/ROU,,
96891,Paolo DE CASTRO,http://publications.europa.eu/resource/authority/country/ITA,,
197545,Bogdan RZOŃCA,http://publications.europa.eu/resource/authority/country/POL,,
209140,Vlad GHEORGHE,http://publications.europa.eu/resource/authority/country/ROU,,
197490,Magdalena ADAMOWICZ,http://publications.europa.eu/resource/authority/country/POL,,
197472,Filip DE MAN,http://publications.europa.eu/resource/authority/country/BEL,,
197425,Ralf SEEKATZ,http://publications.europa.eu/resource/authority/country/DEU,,
124710,Michaela ŠOJDROVÁ,http://publications.europa.eu/resource/authority/country/CZE,,
204346,Dominik TARCZYŃSKI,http://publications.europa.eu/resource/authority/country/POL,,
124714,Andor DELI,http://publications.europa.eu/resource/authority/country/HUN,,
197515,Pernille WEISS-EHLER,http://publications.europa.eu/resource/authority/country/DNK,,
236050,Marie DAUCHY,http://publications.europa.eu/resource/authority/country/FRA,,
236053,Marina MESURE,http://publications.europa.eu/resource/authority/country/FRA,,
243912,Maria Veronica ROSSI,http://publications.europa.eu/resource/authority/country/ITA,,
197461,Katrin LANGENSIEPEN,http://publications.europa.eu/resource/authority/country/DEU,,
28229,Manfred WEBER,http://publications.europa.eu/resource/authority/country/DEU,,
197553,Beata SZYDŁO,http://publications.europa.eu/resource/authority/country/POL,,
124877,Jadwiga WIŚNIEWSKA,http://publications.europa.eu/resource/authority/country/POL,,
197421,Isabel WISELER-LIMA,http://publications.europa.eu/resource/authority/country/LUX,,
96933,Milan ZVER,http://publications.europa.eu/resource/authority/country/SVN,,
197717,Ibán GARCÍA DEL BLANCO,http://publications.europa.eu/resource/authority/country/ESP,,
28226,Christian EHLER,http://publications.europa.eu/resource/authority/country/DEU,,
197390,Sara SKYTTEDAL,http://publications.europa.eu/resource/authority/country/SWE,,
197679,Isabel BENJUMEA BENJUMEA,http://publications.europa.eu/resource/authority/country/ESP,,
124862,Ulrike MÜLLER,http://publications.europa.eu/resource/authority/country/DEU,,
197512,Benoît BITEAU,http://publications.europa.eu/resource/authority/country/FRA,,
197475,Christine ANDERSON,http://publications.europa.eu/resource/authority/country/DEU,,
191693,Elsi KATAINEN,http://publications.europa.eu/resource/authority/country/FIN,,
197631,Dacian CIOLOŞ,http://publications.europa.eu/resource/authority/country/ROU,,
24594,Anne SANDER,http://publications.europa.eu/resource/authority/country/FRA,,
22858,Fabienne KELLER,http://publications.europa.eu/resource/authority/country/FRA,,
197546,Marcel KOLAJA,http://publications.europa.eu/resource/authority/country/CZE,,
124872,Morten PETERSEN,http://publications.europa.eu/resource/authority/country/DNK,,
96867,Maria da Graça CARVALHO,http://publications.europa.eu/resource/authority/country/PRT,,
182995,Annika BRUNA,http://publications.europa.eu/resource/authority/country/FRA,,
197522,Radka MAXOVÁ,http://publications.europa.eu/resource/authority/country/CZE,,
125001,Harald VILIMSKY,http://publications.europa.eu/resource/authority/country/AUT,,
112611,Petri SARVAMAA,http://publications.europa.eu/resource/authority/country/FIN,,
197439,Damian BOESELAGER,http://publications.europa.eu/resource/authority/country/DEU,,
96826,Tamás DEUTSCH,http://publications.europa.eu/resource/authority/country/HUN,,
129237,,,,
125106,Johan VAN OVERTVELDT,http://publications.europa.eu/resource/authority/country/BEL,,
197502,Marie-Pierre VEDRENNE,http://publications.europa.eu/resource/authority/country/FRA,,
197418,Monica SEMEDO,http://publications.europa.eu/resource/authority/country/LUX,,
197505,Catherine CHABAUD,http://publications.europa.eu/resource/authority/country/FRA,,
124808,Norbert LINS,http://publications.europa.eu/resource/authority/country/DEU,,
197621,Juan Ignacio ZOIDO ÁLVAREZ,http://publications.europa.eu/resource/authority/country/ESP,,
197558,Asger CHRISTENSEN,http://publications.europa.eu/resource/authority/country/DNK,,
197432,Jan-Christoph OETJEN,http://publications.europa.eu/resource/authority/country/DEU,,
249285,Lydie MASSARD,http://publications.europa.eu/resource/authority/country/FRA,,
204443,Clara PONSATÍ OBIOLS,http://publications.europa.eu/resource/authority/country/ESP,,
197822,Francesca DONATO,http://publications.europa.eu/resource/authority/country/ITA,,
197596,Teuvo HAKKARAINEN,http://publications.europa.eu/resource/authority/country/FIN,,
40599,Sirpa PIETIKÄINEN,http://publications.europa.eu/resource/authority/country/FIN,,
125068,Emmanouil KEFALOGIANNIS,http://publications.europa.eu/resource/authority/country/GRC,,
97968,Andrey KOVATCHEV,http://publications.europa.eu/resource/authority/country/BGR,,
197629,Maxette PIRBAKAS,http://publications.europa.eu/resource/authority/country/FRA,,
197769,Michal WIEZIK,http://publications.europa.eu/resource/authority/country/SVK,,
228286,Karsten LUCKE,http://publications.europa.eu/resource/authority/country/DEU,,
124988,Deirdre CLUNE,http://publications.europa.eu/resource/authority/country/IRL,,
96734,Ska KELLER,http://publications.europa.eu/resource/authority/country/DEU,,
114268,Nils TORVALDS,http://publications.europa.eu/resource/authority/country/FIN,,
197585,Pierre KARLESKIND,http://publications.europa.eu/resource/authority/country/FRA,,
197412,Niclas HERBST,http://publications.europa.eu/resource/authority/country/DEU,,
197641,Sara CERDAS,http://publications.europa.eu/resource/authority/country/PRT,,
201945,Virginijus SINKEVIČIUS,http://publications.europa.eu/resource/authority/country/LTU,,
28400,Francisco José MILLÁN MON,http://publications.europa.eu/resource/authority/country/ESP,,
197651,Carmen AVRAM,http://publications.europa.eu/resource/authority/country/ROU,,
197616,Rosanna CONTE,http://publications.europa.eu/resource/authority/country/ITA,,
209896,Colm MARKEY,http://publications.europa.eu/resource/authority/country/IRL,,
197441,Predrag Fred MATIĆ,http://publications.europa.eu/resource/authority/country/HRV,,
124734,Cláudia MONTEIRO DE AGUIAR,http://publications.europa.eu/resource/authority/country/PRT,,
189065,France JAMET,http://publications.europa.eu/resource/authority/country/FRA,,
124708,Dita CHARANZOVÁ,http://publications.europa.eu/resource/authority/country/CZE,,
197482,Joachim KUHS,http://publications.europa.eu/resource/authority/country/DEU,,
124873,Angel DZHAMBAZKI,http://publications.europa.eu/resource/authority/country/BGR,,
124856,Ignazio CORRAO,http://publications.europa.eu/resource/authority/country/ITA,,
197495,Marek Paweł BALT,http://publications.europa.eu/resource/authority/country/POL,,
197645,Francisco GUERREIRO,http://publications.europa.eu/resource/authority/country/PRT,,
197808,Pietro BARTOLO,http://publications.europa.eu/resource/authority/country/ITA,,
35016,Marco CAMPOMENOSI,http://publications.europa.eu/resource/authority/country/ITA,,
247709,Anja HAGA,http://publications.europa.eu/resource/authority/country/NLD,,
201944,,,,
251967,,,,
28115,Mairead MCGUINNESS,http://publications.europa.eu/resource/authority/country/IRL,,
197563,Mauri PEKKARINEN,http://publications.europa.eu/resource/authority/country/FIN,,
197457,Henrike HAHN,http://publications.europa.eu/resource/authority/country/DEU,,
24505,Emmanuel MAUREL,http://publications.europa.eu/resource/authority/country/FRA,,
197649,Gheorghe FALCĂ,http://publications.europa.eu/resource/authority/country/ROU,,
4560,Antonius MANDERS,http://publications.europa.eu/resource/authority/country/NLD,,
1917,Markus FERBER,http://publications.europa.eu/resource/authority/country/DEU,,
23768,Bogusław LIBERADZKI,http://publications.europa.eu/resource/authority/country/POL,,
197844,Petar VITANOV,http://publications.europa.eu/resource/authority/country/BGR,,
197608,Gianantonio DA RE,http://publications.europa.eu/resource/authority/country/ITA,,
197846,Ivo HRISTOV,http://publications.europa.eu/resource/authority/country/BGR,,
96739,Reinhard BÜTIKOFER,http://publications.europa.eu/resource/authority/country/DEU,,
197607,Pietro FIOCCHI,http://publications.europa.eu/resource/authority/country/ITA,,
197539,Mikuláš PEKSA,http://publications.europa.eu/resource/authority/country/CZE,,
197624,Ivars IJABS,http://publications.europa.eu/resource/authority/country/LVA,,
197394,Josianne CUTAJAR,http://publications.europa.eu/resource/authority/country/MLT,,
198176,Roman HAIDER,http://publications.europa.eu/resource/authority/country/AUT,,
245858,Thomas RUDNER,http://publications.europa.eu/resource/authority/country/DEU,,
96801,Tomasz Piotr PORĘBA,http://publications.europa.eu/resource/authority/country/POL,,
197655,Cristian TERHEŞ,http://publications.europa.eu/resource/authority/country/ROU,,
